ReactionID,ReactionName,Subsystem,HFD_MeanFlux,HFD_StdFlux,HFD_N,HFD_Flux,SCD_MeanFlux,SCD_StdFlux,SCD_N,SCD_Flux,Diff(HFD-SCD),Ratio(HFD/SCD)
EX_dheas_e,Dehydroepiandrosterone sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dhf_e,"7,8-Dihydrofolate exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_digalsgalside_hs_e,Digalactosylceramidesulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_din_e,Deoxyinosine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dlnlcg_e,Dihomo-gamma-linolenic acid (n-6) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dmantipyrine_e,Demethylated antipyrine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dmhptcrn_e,"2,6 dimethylheptanoyl carnitine exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dopa_e,Dopamine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.1,0.0,1,0.1,-0.1,0.0
EX_cspg_a_e,Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_cspg_b_e,Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_cspg_c_e,Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_cspg_d_e,Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_dopasf_e,Dopamine 3-O-sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gq1balpha_hs_e,GQ1balpha (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_oagd3_hs_e,9-O-Acetylated GD3 (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gsn_e,Guanosine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_oagt3_hs_e,9-O-Acetylated GT3 (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ocdca_e,Octadecanoate (n-C18:0) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ocdcea_e,Octadecenoate (n-C18:1) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_octa_e,Octanoate (n-C8:0) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_drib_e,Deoxy D Ribose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.09812599836586244,0.0,1,0.09812599836586244,-0.09812599836586244,0.0
EX_duri_e,Deoxyuridine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_eaflatoxin_e,"8,9 epxoy aflatoxin B1 exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ebastine_e,Ebastine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ebastineoh_e,Hydroxylated ebastine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_eicostet_e,Eicosatetranoic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_oh1_e,OH1 Exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_omeprazole_e,Omeprazole exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gt1a_hs_e,GT1a (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_onpthl_e,Naphthalene epoxide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_orn_e,Ornithine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_elaid_e,Elaidic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_estradiol_e,Estradiol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_estradiolglc_e,Estradiol glucuronide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_estriolglc_e,16-Glucuronide-estriol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gthox_e,Oxidized glutathione exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_estroneglc_e,Estrone glucuronide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_estrones_e,Estrone 3-sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gthrd_e,Reduced glutathione exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_etoh_e,Ethanol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fe2_e,Fe2+ exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_oxa_e,Oxalate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_paf_hs_e,1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pchol_hs_e,Phosphatidylcholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pe_hs_e,Phosphatidylethanolamine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_peplys_e,Peptidyl-L-lysine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_perillyl_e,Perillyl alcohol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fe3_e,Fe3+ exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fol_e,EX fol LPAREN e RPAREN ,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_for_e,Formate exchange,Extracellular exchange,0.0007665244906121633,0.0,1,0.0007665244906121633,0.0,0.0,1,0.0,0.0007665244906121633,766524490.6121633
EX_pglyc_hs_e,Phosphatidylglycerol (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_phe__L_e,L-Phenylalanine exchange,Extracellular exchange,-0.009326047969114655,0.0,1,-0.009326047969114655,-0.010390034376610806,0.0,1,-0.010390034376610806,0.0010639864074961508,0.89759548719214
EX_gtp_e,GTP exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pheacgln_e,Alpha-N-Phenylacetyl-L-glutamine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pheme_e,Protoheme exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_phllqne_e,EX phyQ e,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fru_e,D-Fructose exchange,Extracellular exchange,0.1413382732560825,0.0,1,0.1413382732560825,-0.058120673747929376,0.0,1,-0.058120673747929376,0.19945894700401187,2.431807206272898
EX_fuc__L_e,L-Fucose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fuc13galacglcgal14acglcgalgluside_hs_e,III3Fuc-nLc6Cer exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fuc14galacglcgalgluside_hs_e,Lea glycolipid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_phyt_e,Phytanic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gua_e,Guanine exchange,Extracellular exchange,-0.003078873370625523,0.0,1,-0.003078873370625523,-0.0034301346366619237,0.0,1,-0.0034301346366619237,0.00035126126603640066,0.8975954870168507
EX_pi_e,Phosphate exchange,Extracellular exchange,-0.01515589256715958,0.0,1,-0.01515589256715958,-0.016884991938975857,0.0,1,-0.016884991938975857,0.001729099371816277,0.8975954872254
EX_pnto__R_e,(R)-Pantothenate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucacgalfucgalacglcgalgluside_hs_e,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucacngal14acglcgalgluside_hs_e,"IV3-a-NeuAc,III3-a-Fuc-nLc4Cer exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucacngalacglcgalgluside_hs_e,"IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ppa_e,Propionate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_prgstrn_e,Progesterone exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucfuc12gal14acglcgalgluside_hs_e,Ley glycolipid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pro__D_e,D-Proline exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_h_e,H+ exchange,Extracellular exchange,1.4099760603885219,0.0,1,1.4099760603885219,1.840971575763045,0.0,1,1.840971575763045,-0.4309955153745231,0.7658869256595392
EX_pro__L_e,L-Proline exchange,Extracellular exchange,-0.11332900919786704,0.0,1,-0.11332900919786704,-0.11484968383506472,0.0,1,-0.11484968383506472,0.0015206746371976831,0.9867594355734729
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,"V3Fuc,III3Fuc-nLc6Cer exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_prostgd2_e,Prostaglandin D2 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_h2o_e,H2O exchange,Extracellular exchange,-0.1,0.0,1,-0.1,-0.1,0.0,1,-0.1,0.0,0.99999999999
EX_prostge1_e,Prostaglandin E1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_prostge2_e,Prostaglandin E2 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_prostgf2_e,Prostaglandin F2alpha exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ps_hs_e,Phosphatidylserine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ptdca_e,Pentadecanoate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pydam_e,Pyridoxamine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucfucgalacglcgalgluside_hs_e,Leb glycolipid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucgal14acglcgalgluside_hs_e,Lacto-N-fucopentaosyl III ceramide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucgalfucgalacglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_fucgalgbside_hs_e,Fucosyl galactosylgloboside (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gal_e,D-Galactose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_galacglcgalgbside_hs_e,Gal-GlcNAc-Gal globoside (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_galfuc12gal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_galfucgalacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pydx_e,Pyridoxal exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pydxn_e,Pyridoxine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_h2o2_e,Hydrogen peroxide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_galgalgalthcrm_hs_e,Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gam_e,D-Glucosamine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ha_e,Hyaluronan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gbside_hs_e,Globoside (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gchola_e,Glycocholate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gd1b2_hs_e,GD1beta (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_pyr_e,Pyruvate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.11705235743198572,0.0,1,0.11705235743198572,-0.11705235743198572,0.0
EX_rbt_e,Ribitol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retfa_e,Fatty acid retinol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gd1c_hs_e,GD1c (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ha_pre1_e,"Hyaluronan biosynthesis, precursor 1 exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gdchola_e,Glycochenodeoxycholate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gdp_e,GDP exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_glc__D_e,D-Glucose exchange,Extracellular exchange,-0.2,0.0,1,-0.2,0.0,0.0,1,0.0,-0.2,200000000000.0
EX_gln__L_e,L-Glutamine exchange,Extracellular exchange,-0.013712271443173177,0.0,1,-0.013712271443173177,-0.01527667154917206,0.0,1,-0.01527667154917206,0.0015644001059988838,0.8975954872197757
EX_retinol_e,Retinol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retinol_9_cis_e,9-cis-retinol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retinol_cis_11_e,Cis-11-retinol exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retn_e,Retinoate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retnglc_e,Retinoyl glucuronide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_retpalm_SPACE_deleted_SPACE_10_09_2005_SPACE_SPACE_06_COLON_18_COLON_49_SPACE_PM_e,EX retpalm,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_glu__L_e,L-Glutamate exchange,Extracellular exchange,-0.07479607775733002,0.0,1,-0.07479607775733002,-0.26555000038641774,0.0,1,-0.26555000038641774,0.19075392262908772,0.28166476237321825
EX_gluala_e,5-L-Glutamyl-L-alanine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gly_e,Glycine exchange,Extracellular exchange,0.22772042450759244,0.0,1,0.22772042450759244,0.22200668318361483,0.0,1,0.22200668318361483,0.005713741323977617,1.0257367987351365
EX_glyb_e,Glycine betaine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_rib__D_e,D-Ribose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hco3_e,EX hco3 LPAREN e RPAREN ,Extracellular exchange,0.0,0.0,1,0.0,-0.13017744730444558,0.0,1,-0.13017744730444558,0.13017744730444558,0.0
EX_glyc_e,Glycerol exchange,Extracellular exchange,-0.005067578576824858,0.0,1,-0.005067578576824858,-0.005645726442085324,0.0,1,-0.005645726442085324,0.0005781478652604659,0.8975954871195433
EX_glyc__S_e,(S)-Glycerate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_glygn2_e,"Glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_glygn4_e,"Glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ribflv_e,Riboflavin exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hcoumarin_e,Hydroxy coumarin exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_glygn5_e,"Glycogen, structure 5 (glycogenin-2[1,4-Glc]) exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gmp_e,GMP exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hdca_e,Hexadecanoate (n-C16:0) exchange,Extracellular exchange,0.0,0.0,1,0.0,-0.006423629616504012,0.0,1,-0.006423629616504012,0.006423629616504012,0.0
EX_gp1c_hs_e,GP1c (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_gp1calpha_hs_e,GP1c alpha  (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_s2l2fn2m2masn_e,PA6 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hdcea_e,Hexadecenoate (n-C16:1) exchange,Extracellular exchange,0.16763145004950966,0.0,1,0.16763145004950966,0.0,0.0,1,0.0,0.16763145004950966,167631450049.50967
EX_s2l2n2m2masn_e,De-Fuc form of PA6 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sarcs_e,Sarcosine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sel_e,Selenate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hestratriol_e,"4,17 dihydroxy estradiol exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ser__D_e,D-Serine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_thymd_e,Thymidine exchange,Extracellular exchange,-0.0016820954099544697,0.0,1,-0.0016820954099544697,-0.1,0.0,1,-0.1,0.09831790459004554,0.016820954099376485
EX_ser__L_e,L-Serine exchange,Extracellular exchange,-0.41924712961615995,0.0,1,-0.41924712961615995,-0.4688753592869245,0.0,1,-0.4688753592869245,0.04962822967076452,0.8941547498952934
EX_hexc_e,Hexacosanoate  n C260  exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sl__L_e,L-sulfolactate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_thyox__L_e,L-Thyroxine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tmndnc_e,Timnodonic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_so4_e,Sulfate exchange,Extracellular exchange,0.7938252193811799,0.0,1,0.7938252193811799,0.944941374208228,0.0,1,0.944941374208228,-0.1511161548270481,0.8400788038786964
EX_his__L_e,L-Histidine exchange,Extracellular exchange,-0.006089611230974409,0.0,1,-0.006089611230974409,-0.009386240299505872,0.0,1,-0.009386240299505872,0.003296629068531463,0.6487806657417676
EX_spc_hs_e,Sphingosylphosphorylcholine (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sph1p_e,Sphinganine 1-phosphate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sphs1p_e,Sphingosine 1-phosphate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_srtn_e,Serotonin exchange,Extracellular exchange,0.0,0.0,1,0.0,0.35845994984511,0.0,1,0.35845994984511,-0.35845994984511,0.0
EX_tolbutamide_e,Tolbutamide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tre_e,Trehalose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_triodthy_e,Triiodothyronine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0033333333333333335,0.0,1,0.0033333333333333335,-0.0033333333333333335,0.0
EX_triodthysuf_e,Triiodothyronine sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_trp__L_e,L-Tryptophan exchange,Extracellular exchange,-0.0018737265326075104,0.0,1,-0.0018737265326075104,-0.3605474453363012,0.0,1,-0.3605474453363012,0.35867371880369364,0.005196893104746845
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_strch2_e,"Starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hista_e,Histamine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_strdnc_e,Stearidonic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_succ_e,Succinate exchange,Extracellular exchange,0.2996487660597098,0.0,1,0.2996487660597098,0.2,0.0,1,0.2,0.09964876605970979,1.4982438302910577
EX_tststerone_e,Testosterone exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tststeroneglc_e,Testosterone glucuronide exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_sucr_e,Sucrose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tststerones_e,Testosterone sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hom__L_e,L-Homoserine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tsul_e,Thiosulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tag_hs_e,Triacylglycerol (homo sapiens) exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hpdca_e,Heptadecanoate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tag__D_e,D Tagatose exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_ttdca_e,Tetradecanoate (n-C14:0) exchange,Extracellular exchange,-0.0890536423772701,0.0,1,-0.0890536423772701,0.0,0.0,1,0.0,-0.0890536423772701,89053642377.27011
EX_txa2_e,Thromboxane A2 exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_taur_e,Taurine exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_hspg_e,Heparan sulfate proteoglycan exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_taxol_e,Paclitaxel exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tchola_e,Taurocholic acid exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
EX_tymsf_e,Tyramine O-sulfate exchange,Extracellular exchange,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
