ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
CDS,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,0.001098923393539629,0.0011725734818633083,-7.365008832367929e-05,-0.09358750809425283,-5.276512476751517,4.0993458937035975e-06,-1.014359323472656,38,12,0.00016971292000614763,True,Down
DGK1,Deoxyguanylate kinase (dGMP:ATP),Nucleotides,-0.0006399612703553842,-0.0006828516159085667,4.2890345553182494e-05,-0.09358753049986365,5.2765124767502005,4.09934589372182e-06,1.0143593234723896,38,12,0.00016971292000614763,True,Up
CLS_hs,Cardiolipin synthase (homo sapiens),Glycerophospholipid Metabolism,0.00019392765768336313,0.000206924732093375,-1.2997074410011868e-05,-0.09358746961291259,-5.276512476739626,4.0993458938683005e-06,-1.0143593234702473,38,12,0.00016971292000614763,True,Down
SRTNt6_2_r,SRTNt6 LPAREN 2 RPAREN r,"Transport, Extracellular",0.00578562106495453,-0.06057020584768818,0.0663558269126427,,1.6926419704599125,0.11841872146426016,1.0032893122228268,38,12,1.0,False,Up
SUCD1m,Succinate dehydrogenase,Citric Acid Cycle,0.09817921419169029,0.19403060591636845,-0.09585139172467816,-0.9827947120489906,-2.688504862594926,0.015959849858384546,-0.9720429649484353,38,12,0.24777666905142007,False,Down
EX_arg__L_e,L-Arginine exchange,Extracellular exchange,-0.025716740216001798,-0.031980873020822496,0.006264132804820698,-0.31450154129923674,5.237587822678605,6.563092686939301e-06,0.9702214174132782,38,12,0.0002658052538210417,True,Up
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,"Transport, Extracellular",0.0659515530528109,-0.1693844766723016,0.23533602972511253,,3.050421575708285,0.006356515548178992,0.9686168624551824,38,12,0.11553354601226791,False,Up
PROD2m,Proline dehydrogenase (m),Arginine and Proline Metabolism,0.7281074799309085,0.8787403017061862,-0.1506328217752777,-0.2712854315532147,-3.8661989116878037,0.00046802071819825866,-0.9607011655314265,38,12,0.014411943768650511,True,Down
DESAT18_10,Fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),Fatty acid elongation,0.14198016180821,0.26769367198234467,-0.12571351017413468,-0.9148936718911155,-2.3420151392295656,0.03422849492074814,-0.954787449305105,38,12,0.43805305829938707,False,Down
EX_lnlnca_e,Alpha-Linolenic acid exchange,Extracellular exchange,-0.14210382985792575,-0.2677616121631374,0.12565778230521163,-0.9140037055899431,2.3410659629107817,0.03429304745564357,0.9545409194766353,38,12,0.43805305829938707,False,Up
FACOAL1832,Alpha-Linolenic acid:CoA ligase (AMP-forming),Fatty acid activation,0.14210382985792575,0.2677616121631374,-0.12565778230521163,-0.9140037046370595,-2.3410659629107817,0.03429304745564357,-0.9545409194766353,38,12,0.43805305829938707,False,Down
LNLNCAt,Fatty acid transport via diffusion,"Transport, Extracellular",0.14210382985792575,0.2677616121631374,-0.12565778230521163,-0.9140037046370595,-2.3410659629107817,0.03429304745564357,-0.9545409194766353,38,12,0.43805305829938707,False,Down
EX_co2_e,CO2 exchange,Extracellular exchange,2.633477539189593,3.3207291699230717,-0.6872516307334786,-0.3345309102895417,-2.8468262520729315,0.010589470492941717,-0.9496627719406784,38,12,0.1818265762981605,False,Down
CO2t,CO2 transporter via diffusion,"Transport, Extracellular",-2.633477539189593,-3.3207291699230717,0.6872516307334786,-0.3345309103122174,2.8468262520729315,0.010589470492941717,0.9496627719406784,38,12,0.1818265762981605,False,Up
DNDPt34m,DGDP transport via dTDP antiport,"Transport, Mitochondrial",9.515109181457248e-05,0.00015628621985170002,-6.113512803712755e-05,-0.7158978688363948,-5.10439208584814,1.0212348775833086e-05,-0.9431309239266074,38,12,0.0004091528122446675,True,Down
SRTNtu,Serotonin uniport,"Transport, Extracellular",0.011406959666649492,0.11490924139493121,-0.10350228172828171,-3.332508595873643,-2.443423248396382,0.027331906161276457,-0.9428884554647404,38,12,0.3842969145544003,False,Down
PGI,Glucose-6-phosphate isomerase,Glycolysis/Gluconeogenesis,0.030692433120098138,0.19224429866661516,-0.16155186554651702,-2.646985885242752,-3.692266918042098,0.0008026435841600236,-0.9340009357054059,38,12,0.021990073489560648,True,Down
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/Gluconeogenesis,0.28263744854669615,0.46018674719877817,-0.17754929865208202,-0.7032668053976568,-3.4760331198473193,0.0016608873987558085,-0.9322645774804628,38,12,0.04238675649153522,True,Down
EX_pyr_e,Pyruvate exchange,Extracellular exchange,0.0070171453045378826,-0.09375976410790261,0.1007769094124405,,5.02684054904298,1.2982890042431204e-05,0.9288018419656501,38,12,0.0004987035907020481,True,Up
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",-0.0070171453045378826,0.09375976410790261,-0.1007769094124405,,-5.02684054904298,1.2982890042431204e-05,-0.9288018419656501,38,12,0.0004987035907020481,True,Down
CSNATp,Carnitine O acetyltransferase  reverse direction  peroxisomal,Fatty Acid Metabolism,0.8796642522681438,0.9337092656527836,-0.05404501338463974,-0.08602041461866013,-4.028643793071808,0.0002331396427851917,-0.9284898825248046,38,12,0.007619985166821266,True,Down
CRNCARtp,Carnitine acetylcarnitine carrier  peroxisomal,"Transport, Peroxisomal",0.8796642522681438,0.9337092656527836,-0.05404501338463974,-0.08602041461866013,-4.028643793071808,0.0002331396427851917,-0.9284898825248046,38,12,0.007619985166821266,True,Down
ACACT1m,Acetyl CoA C acetyltransferase  mitochondrial,Tryptophan metabolism,0.47759314801063796,0.6404199410846941,-0.16282679307405618,-0.4232360918885108,-3.149418042497242,0.004511201611800228,-0.9283302774561281,38,12,0.08575886329371249,False,Down
CSNATr_copy2,Carnitine O acetyltransferase,Carnitine shuttle,-0.8795989066201829,-0.9334438627720529,0.053844956151870016,-0.08571745066179107,4.016931516015504,0.00024190386875290842,0.9262013326934841,38,12,0.007837685347594233,True,Up
AACOAT,Acetoacetyl-CoA:acetate CoA-transferase,Propanoate Metabolism,-0.4397658895753256,-0.46658561149062466,0.026819721915299077,-0.08540611242974833,4.004782560206688,0.0002513180157028513,0.9238098051775044,38,12,0.008072507987145034,True,Up
DHCRD1,Dihydroceramide desaturase,Sphingolipid Metabolism,6.37094722448887e-05,-0.00012153832600465831,0.000185247798249547,,3.1309776091055106,0.004414934847756218,0.8872173308006769,38,12,0.08479405795226633,False,Up
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,-0.6281192280455123,-0.885370561794886,0.2572513337493737,-0.49524297135459733,3.1998389287107596,0.003545309162989408,0.8811866701287815,38,12,0.08154211074875638,False,Up
GLPASE1,Glycogen phosphorylase (glygn2 -> dxtrn),Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383623,-0.0022067790148165498,-0.08402878861520229,-3.7108259731969833,0.0006476971757838071,-0.8809260231831104,38,12,0.018707904472639265,True,Down
GLDBRAN,Glycogen debranching enzyme,Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383623,-0.0022067790148165498,-0.08402878861520229,-3.7108259731969833,0.0006476971757838071,-0.8809260231831104,38,12,0.018707904472639265,True,Down
GLPASE2,Glycogen phosphorylase (amyls -> glc-D),Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383623,-0.0022067790148165498,-0.08402878861520229,-3.7108259731969833,0.0006476971757838071,-0.8809260231831104,38,12,0.018707904472639265,True,Down
GLBRAN,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)",Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383622,-0.002206779014816543,-0.08402878861520195,-3.7108259731969846,0.0006476971757837997,-0.8809260231831081,38,12,0.018707904472639265,True,Down
GGNG,Glycogenin self-glucosylation,Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383622,-0.002206779014816543,-0.08402878861520195,-3.7108259731969846,0.0006476971757837997,-0.8809260231831081,38,12,0.018707904472639265,True,Down
GLGNS1,Glycogen synthase (ggn -> glygn1),Starch and Sucrose Metabolism,0.03679563496901968,0.03900241398383622,-0.002206779014816543,-0.08402878861520195,-3.7108259731969846,0.0006476971757837997,-0.8809260231831081,38,12,0.018707904472639265,True,Down
GLCt2,D-glucose transport in via proton symport,"Transport, Extracellular",0.10239744162488285,0.4551808682887784,-0.35278342666389556,-2.1522602494941294,-1.7074363928329555,0.11368020480144192,-0.878702686348907,38,12,1.0,False,Down
EX_ser__L_e,L-Serine exchange,Extracellular exchange,-0.3101320860608771,-0.5170627690509068,0.20693068299002965,-0.737456633976229,3.6662132336508204,0.0007377231542197244,0.8706171525951243,38,12,0.020667341899418747,True,Up
EX_ala__L_e,L-Alanine exchange,Extracellular exchange,0.5977905609305765,0.8723008844448019,-0.27451032351422544,-0.5451857352375801,-2.916334677037803,0.007901004904029634,-0.8678343374954013,38,12,0.13904673265987047,False,Down
FDH,Formate dehydrogenase,Fatty Acid Metabolism,0.0007554865442623185,0.011061088066959768,-0.010305601522697449,-3.8719432604960504,-1.4617103310506174,0.17147885436108978,-0.8579298078336726,38,12,1.0,False,Down
O2t,O2 transport  diffusion ,"Transport, Extracellular",6.175538021054886,7.1508122361261925,-0.9752742150713063,-0.21154229027841703,-2.531683606045682,0.020957833461574867,-0.8570151278689944,38,12,0.3074365648733384,False,Down
EX_o2_e,O2 exchange,Extracellular exchange,-6.156167905061967,-7.135642665767878,0.9794747607059113,-0.21301079001940448,2.5367418412933986,0.020652217092544653,0.8541173533757663,38,12,0.3053577812969102,False,Up
MDH,Malate dehydrogenase,Citric Acid Cycle,0.09748761106941986,0.27102102183664295,-0.1735334107672231,-1.4751139631928887,-1.961803903500201,0.070879823223432,-0.8525630730901912,38,12,0.7699656598557075,False,Down
EX_so4_e,Sulfate exchange,Extracellular exchange,-0.0010489706857532606,-0.0061991611313134,0.00515019044556014,-2.563098756575526,4.612770033611136,4.634350245078268e-05,0.8522946494886615,38,12,0.0016948970241821195,True,Up
SULFOX,Sulfite oxidase,Cysteine Metabolism,-0.0010489706857532606,-0.0061991611313134,0.00515019044556014,-2.563098756575526,4.612770033611136,4.634350245078268e-05,0.8522946494886615,38,12,0.0016948970241821195,True,Up
GK1,Guanylate kinase (GMP:ATP),Nucleotides,-6.504924464590318e-06,2.7220886614120975e-05,-3.3725811078711294e-05,,-4.607419638169846,4.710590655765237e-05,-0.851306064891113,38,12,0.0016948970241821195,True,Down
TRDR,Thioredoxin reductase (NADPH),Nucleotides,-6.504924464590318e-06,2.7220886614120975e-05,-3.3725811078711294e-05,,-4.607419638169846,4.710590655765237e-05,-0.851306064891113,38,12,0.0016948970241821195,True,Down
RNDR2,Ribonucleoside-diphosphate reductase (GDP),Nucleotides,-6.504924464590318e-06,2.7220886614120975e-05,-3.3725811078711294e-05,,-4.607419638169846,4.710590655765237e-05,-0.851306064891113,38,12,0.0016948970241821195,True,Down
3SALATAi,3-sulfino-alanine transaminase (irreversible),Cysteine Metabolism,-0.0007188136402718974,-0.0058645298357319,0.005145716195460002,-3.028325935994668,4.602877744517777,4.776279858806295e-05,0.8504668659650887,38,12,0.0016948970241821195,True,Up
3SPYRSP,3-sulfinopyruvate hydrolase (spotaneous reaction),Cysteine Metabolism,-0.0007188136402718974,-0.0058645298357319,0.005145716195460002,-3.028325935994668,4.602877744517777,4.776279858806295e-05,0.8504668659650887,38,12,0.0016948970241821195,True,Up
P5CRx,Pyrroline-5-carboxylate reductase(nadh),Urea cycle/amino group metabolism,0.0005501476712152974,0.00021784614380445004,0.0003323015274108473,1.3365089446548093,2.624004455087262,0.01652231064093526,0.8441211450174254,38,12,0.25438896466167266,False,Up
EX_urea_e,Urea exchange,Extracellular exchange,0.001346497900444624,0.0059773316877337,-0.004630833787289076,-2.150289538187175,-4.5576680166976065,5.4814075810556875e-05,-0.842113531884871,38,12,0.0019267664761333484,True,Down
EX_glc__D_e,D-Glucose exchange,Extracellular exchange,-0.018999787802503474,-0.17121601040586432,0.15221622260336085,-3.1717624100400195,3.0243941440441926,0.00550176879338612,0.8360596063470652,38,12,0.10198801255799343,False,Up
NAHCO3_HCLt,Bicarbonate transport (HCl/NaHCO3 exchange),"Transport, Extracellular",0.010437012490510668,0.07935366044227642,-0.06891664795176575,-2.9265879501895964,-4.434233143865817,7.971388880944733e-05,-0.8193066542585677,38,12,0.002775831305644867,True,Down
DNDPt23m,DTDP transport via dGTP antiport,"Transport, Mitochondrial",0.0002715998307271157,-0.0001954230062946667,0.0004670228370217824,,3.6452849555067726,0.0006961634215617221,0.8137729036487833,38,12,0.019800800830068525,True,Up
THRCYSNaEx,L-cysteine/L-threonine Na-dependent exchange (Thr-L in),"Transport, Extracellular",4.220170611110501e-05,0.0060604448235082,-0.006018243117397095,-7.165975158564538,-4.39078277645876,9.089680736616237e-05,-0.8112783945817332,38,12,0.003135939854132602,True,Down
ORNt3m,Ornithine mitochondrial transport via proton antiport,"Transport, Mitochondrial",0.010864320257874694,0.09988241062305636,-0.08901809036518167,-3.200632715721645,-2.1690132032833844,0.04583243995816959,-0.8091796376718525,38,12,0.5353343927402505,False,Down
ACACt2m,Acetoacetate mitochondrial transport via H+ symport,"Transport, Mitochondrial",0.18486548490989363,-0.02838049348357961,0.21324597839347323,,2.6257016342087116,0.01578508665833708,0.8072088639060071,38,12,0.24608884053959817,False,Up
ACACT1r_copy2,Acetyl-CoA C-acetyltransferase,Tryptophan metabolism,0.4491145020918743,0.5092998710332917,-0.06018536894141735,-0.1814320437877108,-4.159177242415166,0.00015004457555639478,-0.7997973156173002,38,12,0.005129046683698413,True,Down
PMTCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.6954878505972323,0.8137985931347811,-0.11831074253754881,-0.22664647360274584,-2.4913215415754277,0.02152842257672488,-0.7827567379182554,38,12,0.3133394629721754,False,Down
GLUt2m,"Amino acid transporter (glu-L), mitochondrial","Transport, Mitochondrial",0.6973424013682696,0.8622813236664616,-0.16493892229819196,-0.30629142641261375,-4.118551653937824,0.00018203334729370132,-0.7789869761533096,38,12,0.006133253761993402,True,Down
CITtam,Citrate transport  mitochondrial,"Transport, Mitochondrial",-0.17251366726374018,-0.26209296800398907,0.08957930074024889,-0.6033679839009747,3.750344239646722,0.0004753204309782138,0.7778530246790826,38,12,0.014516753490367414,True,Up
RDH2,"Retinol dehydrogenase (9-cis,NADH)",Vitamin A Metabolism,-0.007655983061546722,0.021665193423165908,-0.02932117648471263,,-1.437545359686189,0.1770179490299101,-0.7758914919616168,38,12,1.0,False,Down
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),Nucleotides,0.0014645347701038685,-0.0006366411783251417,0.00210117594842901,,1.4134450373498786,0.18384352996164782,0.7639229639299927,38,12,1.0,False,Up
ARGLYSex,Arginine/Lysine exchanger (Arg in),"Transport, Extracellular",0.025267889846686323,0.030153874938316325,-0.004885985091630001,-0.25503821930609977,-2.066846111832071,0.055412974283829325,-0.7611787410987612,38,12,0.621676116656232,False,Down
DHFR,Dihydrofolate reductase,Folate Metabolism,0.004080450457808307,0.0026795794220122004,0.0014008710357961067,0.6067218298035154,4.07913960202475,0.00023082951922660363,0.7536965493598,38,12,0.007619985166821266,True,Up
PYRt2m,Pyruvate mitochondrial transport via proton symport,"Transport, Mitochondrial",0.5290164105356977,0.737653894963108,-0.20863748442741026,-0.4796315900409804,-3.08889612187795,0.0038451166858767542,-0.752508180866439,38,12,0.08341708534255105,False,Down
PDHm,Pyruvate dehydrogenase,Glycolysis/Gluconeogenesis,0.5299511465567,0.7371225827674407,-0.20717143621074074,-0.4760451867311134,-3.0673828935043987,0.004071097889409804,-0.7473016883235257,38,12,0.08341708534255105,False,Down
DNDPt24m,DTDP transport via dADP antiport,"Transport, Mitochondrial",-1.7363432517603614e-05,0.0004036440434870058,-0.0004210074760046094,,-1.2556088445369062,0.23510389606665355,-0.7451688681831194,38,12,1.0,False,Down
ASNSERNaEx,L-serine/L-asparagine Na-dependent exchange (Asn-L in),"Transport, Extracellular",-0.0047705295903250735,0.050867519760707386,-0.05563804935103246,,-1.2532123730461888,0.23590948949411103,-0.7415050603063164,38,12,1.0,False,Down
ATPtm,"ADP/ATP transporter, mitochondrial","Transport, Mitochondrial",0.945324973738764,0.9947132191479806,-0.0493882454092166,-0.0734702804016636,-3.9141399639918104,0.0003427648512273719,-0.7377915112956207,38,12,0.010915742185240922,True,Down
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Fatty acid elongation,0.12162647891548209,0.2817000190565519,-0.1600735401410698,-1.2117023130914448,-1.9627002156712583,0.06776373200331415,-0.7347266253550636,38,12,0.7382680276150542,False,Down
C3STDH1r,C-3 sterol dehydrogenase (4-methylzymosterol),Cholesterol Metabolism,0.001148559532381705,0.0012126536413052667,-6.409410892356158e-05,-0.07834190269949778,-3.8441089795196537,0.0004062896833861849,-0.7325449036846934,38,12,0.012829113222855295,True,Down
PROt2r,L proline reversible transport via proton symport,"Transport, Extracellular",0.013286760528541748,0.13241156222697983,-0.11912480169843809,-3.3169677882877497,-2.4606486868308877,0.021904225523777836,-0.7273549556573273,38,12,0.31633776861083807,False,Down
ORNDC,Ornithine Decarboxylase,Urea cycle/amino group metabolism,0.015925179906645114,0.09929586361328628,-0.08337068370664116,-2.640423942087504,-2.0016031912048886,0.062002982190729757,-0.7153568502421855,38,12,0.6814841051405872,False,Down
